2025-11-21 13:50:15 | INFO     | logger.py:76 | ✅ Logger initialized: mcp_server
2025-11-25 14:48:35 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': '6cfa4cf4c59b.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '124', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': '6cfa4cf4c59b.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-25 14:48:35 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: tools/call, ID: 1
2025-11-25 14:48:35 | INFO     | mcp_server_multi_kb.py:364 | 🔧 Tool call: create_collection
2025-11-25 14:48:35 | DEBUG    | mcp_server_multi_kb.py:365 | Arguments: {'kb_name': 'GG'}
2025-11-25 14:48:35 | DEBUG    | multi_kb_rag.py:116 | Skipping router update for GG (no meaningful description)
2025-11-25 14:48:35 | INFO     | multi_kb_rag.py:204 | ✅ Created collection: kb_gg
2025-11-25 14:48:35 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (145.74ms)
2025-11-26 16:04:22 | INFO     | logger.py:76 | ✅ Logger initialized: mcp_server
2025-11-26 16:04:22 | DEBUG    | logger.py:77 | Log file: /Users/pond500/RAG/mcp_rag-main/logs/server.log
2025-11-26 16:04:23 | INFO     | mcp_server_multi_kb.py:38 | 🚀 Starting Multi-KB MCP Server...
2025-11-26 16:04:23 | INFO     | multi_kb_rag.py:45 | 🚀 Initializing Multi-Knowledge Base RAG System...
2025-11-26 16:04:23 | DEBUG    | multi_kb_rag.py:52 | Qdrant client: localhost:6333
2025-11-26 16:04:33 | INFO     | multi_kb_rag.py:82 | ✅ Multi-KB RAG System initialized
2025-11-26 16:04:33 | INFO     | mcp_server_multi_kb.py:43 | ✅ Multi-KB MCP Server ready
2025-11-26 16:16:03 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:16:03 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'a6d6417ca963.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '214', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'a6d6417ca963.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:16:03 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: initialize, ID: 0
2025-11-26 16:16:03 | INFO     | mcp_server_multi_kb.py:347 | ✅ Initialize: Registered 8 tools (including 🌐 chat_global)
2025-11-26 16:16:03 | DEBUG    | mcp_server_multi_kb.py:348 | Tools: ['create_collection', 'list_collections', 'get_collection_info', 'upload_document_to_kb', 'chat_with_kb', 'chat_global', 'clear_chat_history', 'delete_collection']
2025-11-26 16:16:03 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (3.49ms)
2025-11-26 16:16:04 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:16:04 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'a6d6417ca963.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '57', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'a6d6417ca963.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:16:04 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: notifications/initialized, ID: None
2025-11-26 16:16:04 | DEBUG    | mcp_server_multi_kb.py:284 | Notification acknowledged: notifications/initialized
2025-11-26 16:16:04 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 202 (1.66ms)
2025-11-26 16:16:04 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:16:04 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'a6d6417ca963.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '214', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'a6d6417ca963.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:16:04 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: initialize, ID: 0
2025-11-26 16:16:04 | INFO     | mcp_server_multi_kb.py:347 | ✅ Initialize: Registered 8 tools (including 🌐 chat_global)
2025-11-26 16:16:04 | DEBUG    | mcp_server_multi_kb.py:348 | Tools: ['create_collection', 'list_collections', 'get_collection_info', 'upload_document_to_kb', 'chat_with_kb', 'chat_global', 'clear_chat_history', 'delete_collection']
2025-11-26 16:16:04 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (2.57ms)
2025-11-26 16:16:04 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:16:04 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'a6d6417ca963.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '57', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'a6d6417ca963.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:16:04 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: notifications/initialized, ID: None
2025-11-26 16:16:04 | DEBUG    | mcp_server_multi_kb.py:284 | Notification acknowledged: notifications/initialized
2025-11-26 16:16:04 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 202 (2.66ms)
2025-11-26 16:16:04 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:16:04 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'a6d6417ca963.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '51', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'a6d6417ca963.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:16:04 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: tools/list, ID: 1
2025-11-26 16:16:04 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (2.26ms)
2025-11-26 16:24:50 | INFO     | logger.py:76 | ✅ Logger initialized: mcp_server
2025-11-26 16:24:50 | DEBUG    | logger.py:77 | Log file: /Users/pond500/RAG/mcp_rag-main/logs/server.log
2025-11-26 16:24:51 | INFO     | mcp_server_multi_kb.py:38 | 🚀 Starting Multi-KB MCP Server...
2025-11-26 16:24:51 | INFO     | multi_kb_rag.py:45 | 🚀 Initializing Multi-Knowledge Base RAG System...
2025-11-26 16:24:51 | DEBUG    | multi_kb_rag.py:52 | Qdrant client: localhost:6333
2025-11-26 16:25:06 | INFO     | multi_kb_rag.py:82 | ✅ Multi-KB RAG System initialized
2025-11-26 16:25:06 | INFO     | mcp_server_multi_kb.py:43 | ✅ Multi-KB MCP Server ready
2025-11-26 16:25:20 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:25:20 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'abfcc78cc4c6.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '214', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'abfcc78cc4c6.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:25:20 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: initialize, ID: 0
2025-11-26 16:25:20 | INFO     | mcp_server_multi_kb.py:347 | ✅ Initialize: Registered 8 tools (including 🌐 chat_global)
2025-11-26 16:25:20 | DEBUG    | mcp_server_multi_kb.py:348 | Tools: ['create_collection', 'list_collections', 'get_collection_info', 'upload_document_to_kb', 'chat_with_kb', 'chat_global', 'clear_chat_history', 'delete_collection']
2025-11-26 16:25:20 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (1.81ms)
2025-11-26 16:25:20 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:25:20 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'abfcc78cc4c6.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '57', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'abfcc78cc4c6.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:25:20 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: notifications/initialized, ID: None
2025-11-26 16:25:20 | DEBUG    | mcp_server_multi_kb.py:284 | Notification acknowledged: notifications/initialized
2025-11-26 16:25:20 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 202 (0.90ms)
2025-11-26 16:25:20 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:25:20 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'abfcc78cc4c6.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '214', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'abfcc78cc4c6.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:25:20 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: initialize, ID: 0
2025-11-26 16:25:20 | INFO     | mcp_server_multi_kb.py:347 | ✅ Initialize: Registered 8 tools (including 🌐 chat_global)
2025-11-26 16:25:20 | DEBUG    | mcp_server_multi_kb.py:348 | Tools: ['create_collection', 'list_collections', 'get_collection_info', 'upload_document_to_kb', 'chat_with_kb', 'chat_global', 'clear_chat_history', 'delete_collection']
2025-11-26 16:25:20 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (2.60ms)
2025-11-26 16:25:20 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:25:20 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'abfcc78cc4c6.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '57', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'abfcc78cc4c6.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:25:20 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: notifications/initialized, ID: None
2025-11-26 16:25:20 | DEBUG    | mcp_server_multi_kb.py:284 | Notification acknowledged: notifications/initialized
2025-11-26 16:25:20 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 202 (2.50ms)
2025-11-26 16:25:21 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:25:21 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'abfcc78cc4c6.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '51', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'abfcc78cc4c6.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:25:21 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: tools/list, ID: 1
2025-11-26 16:25:21 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (2.04ms)
2025-11-26 16:29:02 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:29:02 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'abfcc78cc4c6.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '214', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'abfcc78cc4c6.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:29:02 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: initialize, ID: 0
2025-11-26 16:29:02 | INFO     | mcp_server_multi_kb.py:347 | ✅ Initialize: Registered 8 tools (including 🌐 chat_global)
2025-11-26 16:29:02 | DEBUG    | mcp_server_multi_kb.py:348 | Tools: ['create_collection', 'list_collections', 'get_collection_info', 'upload_document_to_kb', 'chat_with_kb', 'chat_global', 'clear_chat_history', 'delete_collection']
2025-11-26 16:29:02 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (3.58ms)
2025-11-26 16:29:02 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:29:02 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'abfcc78cc4c6.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '57', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'abfcc78cc4c6.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:29:02 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: notifications/initialized, ID: None
2025-11-26 16:29:02 | DEBUG    | mcp_server_multi_kb.py:284 | Notification acknowledged: notifications/initialized
2025-11-26 16:29:02 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 202 (2.37ms)
2025-11-26 16:29:02 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:29:02 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'abfcc78cc4c6.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '214', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'abfcc78cc4c6.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:29:02 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: initialize, ID: 0
2025-11-26 16:29:02 | INFO     | mcp_server_multi_kb.py:347 | ✅ Initialize: Registered 8 tools (including 🌐 chat_global)
2025-11-26 16:29:02 | DEBUG    | mcp_server_multi_kb.py:348 | Tools: ['create_collection', 'list_collections', 'get_collection_info', 'upload_document_to_kb', 'chat_with_kb', 'chat_global', 'clear_chat_history', 'delete_collection']
2025-11-26 16:29:02 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (2.61ms)
2025-11-26 16:29:02 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:29:02 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'abfcc78cc4c6.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '57', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'abfcc78cc4c6.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:29:02 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: notifications/initialized, ID: None
2025-11-26 16:29:02 | DEBUG    | mcp_server_multi_kb.py:284 | Notification acknowledged: notifications/initialized
2025-11-26 16:29:02 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 202 (2.32ms)
2025-11-26 16:29:03 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:29:03 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'abfcc78cc4c6.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '51', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'abfcc78cc4c6.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:29:03 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: tools/list, ID: 1
2025-11-26 16:29:03 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (2.30ms)
2025-11-26 16:37:10 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:37:10 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'abfcc78cc4c6.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '214', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'abfcc78cc4c6.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:37:10 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: initialize, ID: 0
2025-11-26 16:37:10 | INFO     | mcp_server_multi_kb.py:347 | ✅ Initialize: Registered 8 tools (including 🌐 chat_global)
2025-11-26 16:37:10 | DEBUG    | mcp_server_multi_kb.py:348 | Tools: ['create_collection', 'list_collections', 'get_collection_info', 'upload_document_to_kb', 'chat_with_kb', 'chat_global', 'clear_chat_history', 'delete_collection']
2025-11-26 16:37:10 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (3.63ms)
2025-11-26 16:37:10 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:37:10 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'abfcc78cc4c6.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '57', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'abfcc78cc4c6.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:37:10 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: notifications/initialized, ID: None
2025-11-26 16:37:10 | DEBUG    | mcp_server_multi_kb.py:284 | Notification acknowledged: notifications/initialized
2025-11-26 16:37:10 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 202 (2.17ms)
2025-11-26 16:37:11 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:37:11 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'abfcc78cc4c6.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '214', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'abfcc78cc4c6.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:37:11 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: initialize, ID: 0
2025-11-26 16:37:11 | INFO     | mcp_server_multi_kb.py:347 | ✅ Initialize: Registered 8 tools (including 🌐 chat_global)
2025-11-26 16:37:11 | DEBUG    | mcp_server_multi_kb.py:348 | Tools: ['create_collection', 'list_collections', 'get_collection_info', 'upload_document_to_kb', 'chat_with_kb', 'chat_global', 'clear_chat_history', 'delete_collection']
2025-11-26 16:37:11 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (2.67ms)
2025-11-26 16:37:11 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:37:11 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'abfcc78cc4c6.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '57', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'abfcc78cc4c6.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:37:11 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: notifications/initialized, ID: None
2025-11-26 16:37:11 | DEBUG    | mcp_server_multi_kb.py:284 | Notification acknowledged: notifications/initialized
2025-11-26 16:37:11 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 202 (2.63ms)
2025-11-26 16:37:11 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:37:11 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'abfcc78cc4c6.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '51', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'abfcc78cc4c6.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:37:11 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: tools/list, ID: 1
2025-11-26 16:37:11 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (2.22ms)
2025-11-26 16:50:24 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:50:24 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'abfcc78cc4c6.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '214', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'abfcc78cc4c6.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:50:24 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: initialize, ID: 0
2025-11-26 16:50:24 | INFO     | mcp_server_multi_kb.py:347 | ✅ Initialize: Registered 8 tools (including 🌐 chat_global)
2025-11-26 16:50:24 | DEBUG    | mcp_server_multi_kb.py:348 | Tools: ['create_collection', 'list_collections', 'get_collection_info', 'upload_document_to_kb', 'chat_with_kb', 'chat_global', 'clear_chat_history', 'delete_collection']
2025-11-26 16:50:24 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 200 (3.98ms)
2025-11-26 16:50:24 | INFO     | mcp_server_multi_kb.py:76 | 📥 POST /mcp
2025-11-26 16:50:24 | DEBUG    | mcp_server_multi_kb.py:77 | Headers: {'host': 'abfcc78cc4c6.ngrok-free.app', 'user-agent': 'python-httpx/0.27.2', 'content-length': '57', 'accept': 'application/json, text/event-stream', 'accept-encoding': 'gzip, deflate, br, zstd', 'content-type': 'application/json', 'x-forwarded-for': '203.185.130.133', 'x-forwarded-host': 'abfcc78cc4c6.ngrok-free.app', 'x-forwarded-proto': 'https'}
2025-11-26 16:50:24 | DEBUG    | mcp_server_multi_kb.py:273 | MCP Method: notifications/initialized, ID: None
2025-11-26 16:50:24 | DEBUG    | mcp_server_multi_kb.py:284 | Notification acknowledged: notifications/initialized
2025-11-26 16:50:24 | INFO     | mcp_server_multi_kb.py:87 | 📤 POST /mcp → 202 (2.15ms)
2025-11-27 10:29:36 | INFO     | logger.py:76 | ✅ Logger initialized: mcp_server
2025-11-27 10:29:36 | DEBUG    | logger.py:77 | Log file: /Users/pond500/RAG/mcp_rag-main/logs/server.log
2025-11-27 10:29:36 | INFO     | multi_kb_rag.py:48 | 🚀 Initializing Multi-Knowledge Base RAG System...
2025-11-27 10:29:36 | DEBUG    | multi_kb_rag.py:55 | Qdrant client: localhost:6333
2025-11-27 10:29:45 | INFO     | multi_kb_rag.py:74 | 🔍 Initializing Sparse BM25 model...
2025-11-27 10:29:47 | INFO     | multi_kb_rag.py:76 | ✅ Sparse BM25 model loaded
2025-11-27 10:29:47 | ERROR    | multi_kb_rag.py:112 | ⚠️ Failed to create router index: [Errno 61] Connection refused
Traceback (most recent call last):
  File "/Users/pond500/RAG/mcp_rag-main/venv_clean/lib/python3.10/site-packages/httpx/_transports/default.py", line 101, in map_httpcore_exceptions
    yield
  File "/Users/pond500/RAG/mcp_rag-main/venv_clean/lib/python3.10/site-packages/httpx/_transports/default.py", line 250, in handle_request
    resp = self._pool.handle_request(req)
  File "/Users/pond500/RAG/mcp_rag-main/venv_clean/lib/python3.10/site-packages/httpcore/_sync/connection_pool.py", line 256, in handle_request
    raise exc from None
  File "/Users/pond500/RAG/mcp_rag-main/venv_clean/lib/python3.10/site-packages/httpcore/_sync/connection_pool.py", line 236, in handle_request
    response = connection.handle_request(
  File "/Users/pond500/RAG/mcp_rag-main/venv_clean/lib/python3.10/site-packages/httpcore/_sync/connection.py", line 101, in handle_request
    raise exc
  File "/Users/pond500/RAG/mcp_rag-main/venv_clean/lib/python3.10/site-packages/httpcore/_sync/connection.py", line 78, in handle_request
    stream = self._connect(request)
  File "/Users/pond500/RAG/mcp_rag-main/venv_clean/lib/python3.10/site-packages/httpcore/_sync/connection.py", line 124, in _connect
    stream = self._network_backend.connect_tcp(**kwargs)
  File "/Users/pond500/RAG/mcp_rag-main/venv_clean/lib/python3.10/site-packages/httpcore/_backends/sync.py", line 207, in connect_tcp
    with map_exceptions(exc_map):
  File "/opt/homebrew/Cellar/python@3.10/3.10.19_1/Frameworks/Python.framework/Versions/3.10/lib/python3.10/contextlib.py", line 153, in __exit__
    self.gen.throw(typ, value, traceback)
  File "/Users/pond500/RAG/mcp_rag-main/venv_clean/lib/python3.10/site-packages/httpcore/_exceptions.py", line 14, in map_exceptions
    raise to_exc(exc) from exc
httpcore.ConnectError: [Errno 61] Connection refused

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/Users/pond500/RAG/mcp_rag-main/venv_clean/lib/python3.10/site-packages/qdrant_client/http/api_client.py", line 106, in send_inner
    response = self._client.send(request)
  File "/Users/pond500/RAG/mcp_rag-main/venv_clean/lib/python3.10/site-packages/httpx/_client.py", line 914, in send
    response = self._send_handling_auth(
  File "/Users/pond500/RAG/mcp_rag-main/venv_clean/lib/python3.10/site-packages/httpx/_client.py", line 942, in _send_handling_auth
    response = self._send_handling_redirects(
  File "/Users/pond500/RAG/mcp_rag-main/venv_clean/lib/python3.10/site-packages/httpx/_client.py", line 979, in _send_handling_redirects
    response = self._send_single_request(request)
  File "/Users/pond500/RAG/mcp_rag-main/venv_clean/lib/python3.10/site-packages/httpx/_client.py", line 1014, in _send_single_request
    response = transport.handle_request(request)
  File "/Users/pond500/RAG/mcp_rag-main/venv_clean/lib/python3.10/site-packages/httpx/_transports/default.py", line 249, in handle_request
    with map_httpcore_exceptions():
  File "/opt/homebrew/Cellar/python@3.10/3.10.19_1/Frameworks/Python.framework/Versions/3.10/lib/python3.10/contextlib.py", line 153, in __exit__
    self.gen.throw(typ, value, traceback)
  File "/Users/pond500/RAG/mcp_rag-main/venv_clean/lib/python3.10/site-packages/httpx/_transports/default.py", line 118, in map_httpcore_exceptions
    raise mapped_exc(message) from exc
httpx.ConnectError: [Errno 61] Connection refused

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/pond500/RAG/mcp_rag-main/app/multi_kb_rag.py", line 106, in _ensure_router_index
    self.qdrant_client.create_collection(
  File "/Users/pond500/RAG/mcp_rag-main/venv_clean/lib/python3.10/site-packages/qdrant_client/qdrant_client.py", line 2081, in create_collection
